InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
23_ARBINGTON_4313,23,4313,Sauza Blue Silver Tequila,1.75L,3,81,27,6/10/2024,1750,1,6,12546,JIM BEAM BRANDS COMPANY    
20_BREDWARDINE_5003,20,5003,Brinley Shipwreck Coconut Cr,50mL,5,5,1,6/5/2024,50,1,0,9165,ULTRA BEVERAGE COMPANY LLP 
67_EANVERNESS_4626,67,4626,Meukow VS Cognac,750mL,1,18,18,4/30/2024,750,1,1,660,SAZERAC NORTH AMERICA INC. 
67_EANVERNESS_27515,67,27515,Clos du Bois RSV Chard RRV,750mL,3,39,13,9/11/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
7_STANMORE_6660,7,6660,Carlo Rossi Paisano Calif,4L,1,15,15,5/7/2024,4000,2,1,3252,E & J GALLO WINERY         
7_STANMORE_2757,7,2757,Johnnie Walker Red Label,1.75L,2,70,35,4/24/2024,1750,1,4,3960,DIAGEO NORTH AMERICA INC   
55_DRY GULCH_13665,55,13665,Josh Cellars Chard,750mL,2,26,13,7/21/2024,750,2,0,4425,MARTIGNETTI COMPANIES
15_WANBORNE_21985,15,21985,Menage a Trois Midnight,750mL,4,44,11,11/26/2024,750,2,0,8892,TRINCHERO FAMILY ESTATES   
18_FURNESS_5168,18,5168,Kahlua French Vanilla,750mL,1,19,19,6/2/2024,750,1,1,17035,PERNOD RICARD USA          
53_HILLFAR_408,53,408,Wild Turkey American Honey,750mL,1,20,20,8/3/2024,750,1,1,11567,CAMPARI AMERICA            
38_GOULCREST_3606,38,3606,Smirnoff Raspberry Vodka,50mL,13,13,1,4/4/2024,50,1,1,3960,DIAGEO NORTH AMERICA INC   
56_BEGGAR'S HOLE_2142,56,2142,Bird Dog Apple Whiskey,750mL,1,15,15,12/28/2024,750,1,1,9625,WESTERN SPIRITS BEVERAGE CO
40_BULLMAR_32368,40,32368,Cavit Pinot Noir Delle Vene,1.5L,2,20,10,5/20/2024,1500,2,0,6785,PALM BAY INTERNATIONAL INC 
69_MOUNTMEND_3556,69,3556,Hard Rock Vodka,1.75L,8,104,13,11/19/2024,1750,1,15,7153,PINE STATE TRADING CO      
25_CAERSHIRE_5232,25,5232,DeKuyper Buttershots Schnaps,1.75L,1,15,15,4/7/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
21_BALERNO_45535,21,45535,Citra Pnt Grigio,1.5L,1,11,11,11/4/2024,1500,2,0,6785,PALM BAY INTERNATIONAL INC 
34_PITMERDEN_821,34,821,Grand Marnier,Liter,1,39,39,9/9/2024,1000,1,1,8112,MOET HENNESSY USA INC      
72_HARDERSFIELD_8200,72,8200,Chambord Liqueur de France,50mL,3,9,3,7/21/2024,50,1,0,1128,BROWN-FORMAN CORP          
56_BEGGAR'S HOLE_6281,56,6281,Franzia Sunset Blush Tap,5L,1,15,15,11/19/2024,5000,2,1,9815,WINE GROUP INC             
49_GARIGILL_5342,49,5342,Grand Marnier,750mL,1,33,33,7/9/2024,750,1,1,8112,MOET HENNESSY USA INC      
71_CLARCTON_8264,71,8264,Ch Ste Michelle Rsl,750mL,1,8,8,4/30/2024,750,2,0,8673,STE MICHELLE WINE ESTATES  
78_EASTHAVEN_11219,78,11219,Josh Cellars Cab Svgn Sonoma,750mL,2,32,16,4/16/2024,750,2,0,4425,MARTIGNETTI COMPANIES
75_BARNCOMBE_10727,75,10727,Starborough Svgn Bl Marlboro,750mL,1,10,10,12/9/2024,750,2,0,3252,E & J GALLO WINERY         
25_CAERSHIRE_9129,25,9129,Peychaud's Bitters,5.0 Oz,1,5,5,9/18/2024,150,1,0,8004,SAZERAC CO INC             
53_HILLFAR_3315,53,3315,Smirnoff Sorbet Rasp/Pomegra,50mL,4,4,1,3/2/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
41_LARNWICK_6984,41,6984,Kendall Jackson Vntrs RSV Me,750mL,1,18,18,9/2/2024,750,2,0,10000,MAJESTIC FINE WINES        
12_LEESIDE_45496,12,45496,Conquista Malbec Mendoza,750mL,1,8,8,11/16/2024,750,2,0,7153,PINE STATE TRADING CO      
42_BLACK HOLLOW_3423,42,3423,Beefeater,1.75L,3,81,27,9/3/2024,1750,1,6,17035,PERNOD RICARD USA          
68_SOLARIS_44452,68,44452,Ravenswood Zen of Zin Znfdl,750mL,1,11,11,12/17/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
17_OLDHAM_3980,17,3980,Hornitos Reposado Tequila,1.75L,1,33,33,9/1/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
34_PITMERDEN_6570,34,6570,Kendall Jackson Chard Vt RSV,750mL,82,901,11,7/3/2024,750,2,9,10000,MAJESTIC FINE WINES        
60_IRRAGIN_42188,60,42188,Moet & Chandon Nectar Imp Rs,750mL,1,55,55,6/4/2024,750,2,0,8112,MOET HENNESSY USA INC      
71_CLARCTON_8451,71,8451,Cruzan Aged Dark Rum,1.75L,1,17,17,1/2/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
55_DRY GULCH_8123,55,8123,Mouton Cadet Red Brdx,750mL,3,33,11,11/19/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
27_MOUNTMEND_46476,27,46476,Tilia Malbec Mendoza,750mL,1,10,10,7/13/2024,750,2,0,9552,M S WALKER INC             
1_HARDERSFIELD_6879,1,6879,Maurice's Mentholated Mint,50mL,2,2,1,9/9/2024,50,1,0,9552,M S WALKER INC             
1_HARDERSFIELD_3422,1,3422,Beefeater,750mL,1,20,20,8/18/2024,750,1,1,17035,PERNOD RICARD USA          
9_BLACKPOOL_12943,9,12943,Middle Sister Drama Queen Pi,750mL,1,10,10,6/25/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
31_HORNSEY_523,31,523,Castello Del Poggio Moscato,750mL,1,10,10,11/8/2024,750,2,0,4425,MARTIGNETTI COMPANIES
32_MOUNTMEND_19831,32,19831,Cesari Boscarel,750mL,1,10,10,8/20/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
48_NORFOLK_15527,48,15527,Roscato Rosso,750mL,1,13,13,6/21/2024,750,2,0,6785,PALM BAY INTERNATIONAL INC 
57_LANTEGLOS_1955,57,1955,Jack Daniels Tennessee Honey,375mL,2,26,13,8/20/2024,375,1,1,1128,BROWN-FORMAN CORP          
63_SWORDBREAK_18988,63,18988,Franzia Chillable Red Tap,5L,1,15,15,5/8/2024,5000,2,1,9815,WINE GROUP INC             
2_ASHBORNE_5147,2,5147,Pallini Limoncello Liqueur,375mL,1,15,15,4/2/2024,375,1,0,1485,CASTLE BRANDS CORP.        
27_MOUNTMEND_2432,27,2432,Crown Royal,750mL,5,115,23,2/10/2024,750,1,4,3960,DIAGEO NORTH AMERICA INC   
34_PITMERDEN_13958,34,13958,Charles & Charles Red,750mL,1,12,12,1/16/2024,750,2,0,8892,TRINCHERO FAMILY ESTATES   
68_SOLARIS_3896,68,3896,Zhenka Vodka,375mL,1,3,3,3/13/2024,375,1,0,9552,M S WALKER INC             
27_MOUNTMEND_24253,27,24253,Franzia Dark Red Blend,5L,1,18,18,11/29/2024,5000,2,1,9815,WINE GROUP INC             
38_GOULCREST_18835,38,18835,Don Miguel Gascon Colosal Rd,750mL,1,12,12,12/7/2024,750,2,0,3252,E & J GALLO WINERY         
39_EASTHALLOW_3246,39,3246,Bentley's Vodka,1.75L,5,44,9,3/26/2024,1750,1,9,8004,SAZERAC CO INC             
38_GOULCREST_5489,38,5489,DeKuyper Hot Damn Cinnamon,750mL,2,20,10,11/4/2024,750,1,2,12546,JIM BEAM BRANDS COMPANY    
9_BLACKPOOL_3176,9,3176,Smugglers Notch Vodka,750mL,2,56,28,12/19/2024,750,1,2,4425,MARTIGNETTI COMPANIES
75_BARNCOMBE_23889,75,23889,Corbett Canyon Wh Znfdl,1.5L,3,24,8,4/3/2024,1500,2,1,9815,WINE GROUP INC             
51_ABERDEEN_3580,51,3580,Smirnoff Orange Vodka,750mL,2,22,11,3/25/2024,750,1,2,3960,DIAGEO NORTH AMERICA INC   
69_MOUNTMEND_2586,69,2586,Jameson Irish Whiskey,50mL,6,18,3,4/29/2024,50,1,0,17035,PERNOD RICARD USA          
69_MOUNTMEND_4103,69,4103,Capt Morgan White,750mL,1,15,15,7/11/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_8670,10,8670,Arrow Coffee Brandy,1.75L,2,24,12,1/28/2024,1750,1,4,8352,LUXCO INC                  
69_MOUNTMEND_8576,69,8576,E & J Brandy VS,375mL,2,10,5,2/12/2024,375,1,1,3252,E & J GALLO WINERY         
23_ARBINGTON_12227,23,12227,Korbel Sweet Rose,750mL,1,13,13,11/6/2024,750,2,0,1128,BROWN-FORMAN CORP          
67_EANVERNESS_15138,67,15138,Black Stallion Cab Svgn Napa,750mL,2,50,25,12/19/2024,750,2,0,2242,DELICATO VINEYARDS INC     
6_GOULCREST_46475,6,46475,Tilia Chard Mendoza,750mL,1,10,10,6/13/2024,750,2,0,9552,M S WALKER INC             
1_HARDERSFIELD_14895,1,14895,Vendange Pnt Grigio,1.5L,1,10,10,1/27/2024,1500,2,0,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_5758,1,5758,1800 Ultimate Margarita RTD,1.75L,1,20,20,9/22/2024,1750,1,2,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_46379,1,46379,Ghost Pine Cab Svgn LMartini,750mL,1,16,16,9/6/2024,750,2,0,3252,E & J GALLO WINERY         
36_LEWES_8184,36,8184,Kahlua,50mL,1,2,2,8/1/2024,50,1,0,17035,PERNOD RICARD USA          
19_WINTERVALE_14838,19,14838,Layer Cake Cab Svgn,750mL,1,16,16,10/20/2024,750,2,0,4425,MARTIGNETTI COMPANIES
27_MOUNTMEND_23095,27,23095,Glen Ellen Cab Svgn RSV,1.5L,1,7,7,11/6/2024,1500,2,0,9815,WINE GROUP INC             
60_IRRAGIN_25575,60,25575,Louis Latour 14 St Veran Bla,750mL,2,32,16,12/27/2024,750,2,0,9552,M S WALKER INC             
7_STANMORE_22903,7,22903,Banfi Sangiovese CollePino,750mL,1,9,9,5/8/2024,750,2,0,516,BANFI PRODUCTS CORP        
45_VERITAS_2142,45,2142,Bird Dog Apple Whiskey,750mL,2,32,16,10/15/2024,750,1,2,9625,WESTERN SPIRITS BEVERAGE CO
42_BLACK HOLLOW_4224,42,4224,Goslings Black Seal Rum 80,750mL,3,48,16,11/21/2024,750,1,2,1485,CASTLE BRANDS CORP.        
11_CARDEND_41034,11,41034,Menage a Trois Red,750mL,16,176,11,1/29/2024,750,2,2,8892,TRINCHERO FAMILY ESTATES   
4_EANVERNESS_7293,4,7293,Chi Chi's Skinny Margarita,1.75L,1,8,8,7/4/2024,1750,1,2,660,SAZERAC NORTH AMERICA INC. 
76_DONCASTER_5805,76,5805,Jose Cuervo Light Margaritas,1.75L,1,14,14,1/24/2024,1750,1,2,7245,PROXIMO SPIRITS INC.       
66_EANVERNESS_32368,66,32368,Cavit Pinot Noir Delle Vene,1.5L,4,40,10,5/21/2024,1500,2,1,6785,PALM BAY INTERNATIONAL INC 
50_MOUNTMEND_998,50,998,Corralejo Blanco Tequila,750mL,1,25,25,4/20/2024,750,1,1,9165,ULTRA BEVERAGE COMPANY LLP 
2_ASHBORNE_6873,2,6873,Guigal Cotes du Rhone Red,750mL,1,13,13,11/13/2024,750,2,0,4425,MARTIGNETTI COMPANIES
13_TARMSWORTH_27350,13,27350,Almaden Cab Svgn Cal B/B,5L,1,18,18,7/15/2024,5000,2,1,9815,WINE GROUP INC             
1_HARDERSFIELD_7293,1,7293,Chi Chi's Skinny Margarita,1.75L,1,9,9,7/17/2024,1750,1,2,660,SAZERAC NORTH AMERICA INC. 
62_KILMARNOCK_3607,62,3607,Smirnoff Citrus Vodka,50mL,3,3,1,3/24/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
56_BEGGAR'S HOLE_2255,56,2255,Crown Royal Party Pak,1.75L,1,40,40,6/3/2024,1750,1,2,3960,DIAGEO NORTH AMERICA INC   
73_DONCASTER_5242,73,5242,Cointreau Liqueur,750mL,1,30,30,3/5/2024,750,1,1,7239,REMY COINTREAU USA INC     
34_PITMERDEN_4670,34,4670,Bacardi Dragon Berry Rum,375mL,2,9,4,7/9/2024,375,1,1,480,BACARDI USA INC            
73_DONCASTER_3084,73,3084,Patron Silver Tequila,200mL,3,45,15,6/3/2024,200,1,1,9165,ULTRA BEVERAGE COMPANY LLP 
2_ASHBORNE_32969,2,32969,Alice White Shiraz Ausl,1.5L,1,10,10,3/8/2024,1500,2,0,1392,CONSTELLATION BRANDS INC   
11_CARDEND_26399,11,26399,Trapiche Malbec Mendoza Oak,750mL,2,16,8,7/20/2024,750,2,0,9815,WINE GROUP INC             
8_ALNERWICK_3610,8,3610,Smirnoff Cranberry Vodka,750mL,1,11,11,7/23/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
21_BALERNO_3489,21,3489,Tanqueray,1.75L,23,667,29,7/14/2024,1750,1,42,3960,DIAGEO NORTH AMERICA INC   
73_DONCASTER_11745,73,11745,Colores del Sol Malbec Rsv,750mL,3,27,9,2/29/2024,750,2,0,4425,MARTIGNETTI COMPANIES
23_ARBINGTON_25505,23,25505,B Doon Not Drinking Any Merl,750mL,2,20,10,9/24/2024,750,2,0,4425,MARTIGNETTI COMPANIES
36_LEWES_11826,36,11826,Cupcake Chard,750mL,2,15,7,12/31/2024,750,2,0,9815,WINE GROUP INC             
57_LANTEGLOS_3627,57,3627,Absolut 80 Proof,375mL,1,12,12,7/27/2024,375,1,0,17035,PERNOD RICARD USA          
1_HARDERSFIELD_13695,1,13695,Red Rock Winery Malbec,750mL,1,9,9,1/14/2024,750,2,0,3252,E & J GALLO WINERY         
34_PITMERDEN_31500,34,31500,Barefoot Wh Znfdl Cal,750mL,1,6,6,7/1/2024,750,2,0,3252,E & J GALLO WINERY         
35_HALIVAARA_5438,35,5438,Emmets Irish Cream,750mL,1,10,10,12/23/2024,750,1,1,3960,DIAGEO NORTH AMERICA INC   
64_CESTERFIELD_5505,64,5505,Pallini Limoncello Liqueur,750mL,1,19,19,1/9/2024,750,1,1,1485,CASTLE BRANDS CORP.        
49_GARIGILL_3343,49,3343,Bombay Sapphire Gin,375mL,1,13,13,4/12/2024,375,1,0,480,BACARDI USA INC            
23_ARBINGTON_5747,23,5747,Malibu Pineapple Rum,750mL,2,26,13,6/26/2024,750,1,2,17035,PERNOD RICARD USA          
23_ARBINGTON_4878,23,4878,Allens Coffee Brandy,750mL,4,26,6,1/4/2024,750,1,3,9552,M S WALKER INC             
66_EANVERNESS_10609,66,10609,Oyster Bay Chard Marlboro,750mL,40,358,9,7/30/2024,750,2,5,4425,MARTIGNETTI COMPANIES
27_MOUNTMEND_17177,27,17177,Beringer Classic Merlot,1.5L,2,14,7,6/22/2024,1500,2,0,9819,TREASURY WINE ESTATES      
15_WANBORNE_35472,15,35472,R M Woodbridge Pnt Grigio,1.5L,9,81,9,3/9/2024,1500,2,2,1392,CONSTELLATION BRANDS INC   
38_GOULCREST_1355,38,1355,Knob Creek Bourbon,50mL,5,17,3,3/17/2024,50,1,0,12546,JIM BEAM BRANDS COMPANY    
25_CAERSHIRE_3423,25,3423,Beefeater,1.75L,2,54,27,5/17/2024,1750,1,4,17035,PERNOD RICARD USA          
50_MOUNTMEND_20400,50,20400,Ilauri Le Pinciaie 10 Red,750mL,4,56,14,12/6/2024,750,2,0,7255,PSP WINES 
76_DONCASTER_2026,76,2026,Camarena Silver Tequila,750mL,1,19,19,2/21/2024,750,1,1,3252,E & J GALLO WINERY         
49_GARIGILL_24782,49,24782,Casa Silva Los Lingues Cab S,750mL,1,16,16,2/22/2024,750,2,0,653,STATE WINE & SPIRITS   
61_AETHELNEY_36378,61,36378,MezzaCorona Pnt Grigio,1.5L,1,9,9,7/25/2024,1500,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
50_MOUNTMEND_23246,50,23246,Torres Celeste Crianza,750mL,1,16,16,10/9/2024,750,2,0,8673,STE MICHELLE WINE ESTATES  
59_CLAETHORPES_5694,59,5694,Ice Box Mudslide,1.75L,2,20,10,7/25/2024,1750,1,4,8004,SAZERAC CO INC             
40_BULLMAR_1174,40,1174,Rebel Yell,1.75L,1,20,20,6/20/2024,1750,1,2,8352,LUXCO INC                  
27_MOUNTMEND_4261,27,4261,Capt Morgan Spiced Rum,1.75L,4,88,22,1/10/2024,1750,1,7,3960,DIAGEO NORTH AMERICA INC   
30_CULCHETH_16328,30,16328,Black Box Chard,500mL,2,10,5,1/4/2024,500,2,0,1392,CONSTELLATION BRANDS INC   
73_DONCASTER_13854,73,13854,Mark West Pnt Nr RRV,750mL,1,19,19,5/23/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
74_PAENTMARWY_3534,74,3534,Milagro Silver Tequila,750mL,2,56,28,10/29/2024,750,1,2,3664,WILLIAM GRANT & SONS INC   
81_PEMBROKE_21115,81,21115,Wicked Smooth Merlot,750mL,1,8,8,11/25/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
8_ALNERWICK_27351,8,27351,Almaden Chard Cal B/B,5L,2,32,16,8/3/2024,5000,2,2,9815,WINE GROUP INC             
75_BARNCOMBE_41714,75,41714,Fish Eye Pnt Grigio,750mL,8,40,5,11/17/2024,750,2,1,9815,WINE GROUP INC             
41_LARNWICK_25508,41,25508,Sbragia Zin Ginos Vyd- Dry C,750mL,1,18,18,12/27/2024,750,2,0,4425,MARTIGNETTI COMPANIES
8_ALNERWICK_3522,8,3522,Platinum 7X Distilled Vodka,1.75L,2,26,13,9/24/2024,1750,1,4,8004,SAZERAC CO INC             
35_HALIVAARA_3802,35,3802,Three Olives Vodka,1.75L,1,19,19,7/24/2024,1750,1,2,7245,PROXIMO SPIRITS INC.       
17_OLDHAM_8155,17,8155,Black Velvet Plastic,375mL,1,5,5,10/14/2024,375,1,0,1392,CONSTELLATION BRANDS INC   
34_PITMERDEN_17159,34,17159,Quattro Mani Montepulciano,750mL,10,140,14,12/31/2024,750,2,1,10754,PERFECTA WINES             
74_PAENTMARWY_5147,74,5147,Pallini Limoncello Liqueur,375mL,2,24,12,12/31/2024,375,1,1,1485,CASTLE BRANDS CORP.        
10_HORNSEY_1955,10,1955,Jack Daniels Tennessee Honey,375mL,1,11,11,11/16/2024,375,1,0,1128,BROWN-FORMAN CORP          
4_EANVERNESS_4265,4,4265,Capt Morgan Spiced Rum,375mL,1,11,11,3/20/2024,375,1,0,3960,DIAGEO NORTH AMERICA INC   
34_PITMERDEN_3237,34,3237,Firefly Sweet Tea Vodka,1.75L,1,25,25,7/4/2024,1750,1,2,8004,SAZERAC CO INC             
7_STANMORE_35916,7,35916,Stone Cellars Merlot,1.5L,1,8,8,9/3/2024,1500,2,0,9819,TREASURY WINE ESTATES      
27_MOUNTMEND_4682,27,4682,Courvoisier VSOP Cognac,750mL,2,76,38,6/23/2024,750,1,2,12546,JIM BEAM BRANDS COMPANY    
67_EANVERNESS_27368,67,27368,Muga Rioja RSV,750mL,1,21,21,9/11/2024,750,2,0,9552,M S WALKER INC             
79_BALLYMENA_7948,79,7948,Bayou Silver Rum,50mL,1,1,1,9/14/2024,50,1,0,8664,"STOLI GROUP,(USA) LLC      "
2_ASHBORNE_3981,2,3981,Three Olives Berry Vodka,750mL,1,12,12,1/30/2024,750,1,1,7245,PROXIMO SPIRITS INC.       
38_GOULCREST_1382,38,1382,Makers 46,750mL,1,45,45,6/13/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
11_CARDEND_2100,11,2100,Canadian Regal,1.75L,1,10,10,7/5/2024,1750,1,2,9552,M S WALKER INC             
55_DRY GULCH_3502,55,3502,Pinnacle Vodka,750mL,1,11,11,6/4/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_16794,10,16794,Freakshow Cab Svgn,750mL,1,18,18,12/6/2024,750,2,0,4425,MARTIGNETTI COMPANIES
66_EANVERNESS_7413,66,7413,Manischewitz Blackberry Kshr,1.5L,1,8,8,12/14/2024,1500,2,0,1392,CONSTELLATION BRANDS INC   
78_EASTHAVEN_3784,78,3784,Margaritaville Gold Tequila,750mL,1,10,10,12/21/2024,750,1,1,8004,SAZERAC CO INC             
36_LEWES_1883,36,1883,Seagrams 7 Crown,1.75L,1,18,18,11/18/2024,1750,1,2,3960,DIAGEO NORTH AMERICA INC   
62_KILMARNOCK_11957,62,11957,Souverain Cab Svgn N Cst,750mL,3,36,12,2/26/2024,750,2,0,3252,E & J GALLO WINERY         
73_DONCASTER_10957,73,10957,Seaglass Svgn Bl Snt Barbara,750mL,9,90,10,9/29/2024,750,2,1,8892,TRINCHERO FAMILY ESTATES   
54_GUTHRAM_29248,54,29248,Toasted Head Chard,750mL,2,28,14,2/15/2024,750,2,0,1392,CONSTELLATION BRANDS INC   
78_EASTHAVEN_4679,78,4679,Courvoisier VS Cognac,375mL,1,12,12,8/16/2024,375,1,0,12546,JIM BEAM BRANDS COMPANY    
58_HARTLEPOOL_5187,58,5187,Arrow White Creme de Cacao,750mL,1,8,8,2/26/2024,750,1,1,8352,LUXCO INC                  
67_EANVERNESS_4366,67,4366,Kracken Black Rum,750mL,2,36,18,10/8/2024,750,1,2,7245,PROXIMO SPIRITS INC.       
15_WANBORNE_6451,15,6451,Columbia Crest G E Cab Svgn,750mL,2,26,13,2/14/2024,750,2,0,8673,STE MICHELLE WINE ESTATES  
78_EASTHAVEN_5805,78,5805,Jose Cuervo Light Margaritas,1.75L,2,28,14,7/27/2024,1750,1,4,7245,PROXIMO SPIRITS INC.       
67_EANVERNESS_13278,67,13278,Sonoma-Cutrer Pnt Nr,750mL,1,30,30,6/28/2024,750,2,0,1128,BROWN-FORMAN CORP          
76_DONCASTER_22901,76,22901,Hermann J Wiemer Dry Rsl,750mL,1,18,18,4/22/2024,750,2,0,9165,ULTRA BEVERAGE COMPANY LLP 
76_DONCASTER_4198,76,4198,Sailor Jerry Spiced Navy Rum,1.75L,6,150,25,10/29/2024,1750,1,11,3664,WILLIAM GRANT & SONS INC   
30_CULCHETH_213,30,213,Stolichnaya Blueberi,Liter,4,92,23,6/28/2024,1000,1,4,8664,"STOLI GROUP,(USA) LLC      "
60_IRRAGIN_1111,60,1111,Penn Dutch Egg Nog,750mL,2,14,7,11/11/2024,750,1,2,4380,CHARLES JACQUIN ET CIE INC 
73_DONCASTER_2890,73,2890,Four Roses Bourbon,750mL,2,56,28,10/11/2024,750,1,2,9552,M S WALKER INC             
13_TARMSWORTH_3102,13,3102,Smirnoff Traveler,1.75L,9,153,17,7/12/2024,1750,1,17,3960,DIAGEO NORTH AMERICA INC   
76_DONCASTER_19357,76,19357,Kendall Jackson Vntnr Rsv Ch,375mL,1,7,7,9/27/2024,375,2,0,10000,MAJESTIC FINE WINES        
21_BALERNO_40425,21,40425,Mionetto Prosecco Brut,750mL,1,13,13,3/22/2024,750,2,0,9552,M S WALKER INC             
66_EANVERNESS_43434,66,43434,Phillips Earthquake Cab Svgn,750mL,1,25,25,5/26/2024,750,2,0,4425,MARTIGNETTI COMPANIES
40_BULLMAR_41712,40,41712,Fish Eye Chard,750mL,1,5,5,1/20/2024,750,2,0,9815,WINE GROUP INC             
38_GOULCREST_8898,38,8898,Yukon Jack,1.75L,1,26,26,2/13/2024,1750,1,2,3960,DIAGEO NORTH AMERICA INC   
52_GRAYCOTT_33039,52,33039,Beringer Fndrs Est Merlot,1.5L,1,19,19,11/28/2024,1500,2,0,9819,TREASURY WINE ESTATES      
34_PITMERDEN_5750,34,5750,Malibu Rum Traveler,750mL,4,52,13,12/23/2024,750,1,3,17035,PERNOD RICARD USA          
49_GARIGILL_39654,49,39654,Sutter Home Pnt Grigio Cal,1.5L,4,40,10,3/25/2024,1500,2,1,8892,TRINCHERO FAMILY ESTATES   
31_HORNSEY_4196,31,4196,Bacardi Dragon Berry Rum,750mL,1,14,14,9/24/2024,750,1,1,480,BACARDI USA INC            
63_SWORDBREAK_3366,63,3366,Tanqueray Rangpur Gin,1.75L,5,180,36,4/24/2024,1750,1,9,3960,DIAGEO NORTH AMERICA INC   
77_TAMWORTH_4199,77,4199,Sauza Blanco Tequila,1.75L,1,22,22,9/15/2024,1750,1,2,12546,JIM BEAM BRANDS COMPANY    
74_PAENTMARWY_24327,74,24327,La Crema Pnt Nr Sonoma Cst,750mL,1,22,22,10/14/2024,750,2,0,10000,MAJESTIC FINE WINES        
42_BLACK HOLLOW_4050,42,4050,Bacardi Oakheart Spiced Rum,750mL,1,14,14,4/22/2024,750,1,1,480,BACARDI USA INC            
17_OLDHAM_4359,17,4359,Mr Boston Light Rum,1.75L,15,150,10,10/30/2024,1750,1,28,660,SAZERAC NORTH AMERICA INC. 
5_SUTTON_8120,5,8120,Tribuno Sweet Vermouth,1.5L,1,9,9,10/14/2024,1500,1,2,9815,WINE GROUP INC             
2_ASHBORNE_1758,2,1758,Aberlour Glenlivet 12 Yr,750mL,2,84,42,8/6/2024,750,1,2,17035,PERNOD RICARD USA          
34_PITMERDEN_4283,34,4283,Hochstadter's Slow and Low,750mL,1,22,22,9/2/2024,750,1,1,9165,ULTRA BEVERAGE COMPANY LLP 
64_CESTERFIELD_17011,64,17011,La Maialina Gertrude Red,750mL,1,14,14,9/14/2024,750,2,0,10754,PERFECTA WINES             
73_DONCASTER_408,73,408,Wild Turkey American Honey,750mL,4,72,18,11/26/2024,750,1,3,11567,CAMPARI AMERICA            
29_AYLESBURY_5403,29,5403,Amaretto di Amore,750mL,1,10,10,6/10/2024,750,1,1,660,SAZERAC NORTH AMERICA INC. 
55_DRY GULCH_4429,55,4429,Capt Morgan Silver Spicd Rum,1.75L,2,46,23,5/21/2024,1750,1,4,3960,DIAGEO NORTH AMERICA INC   
73_DONCASTER_24686,73,24686,Barco Negro Douro,750mL,5,40,8,7/17/2024,750,2,1,9165,ULTRA BEVERAGE COMPANY LLP 
64_CESTERFIELD_39356,64,39356,Bota Box Chard Cal,3L,1,20,20,9/26/2024,3000,2,0,2242,DELICATO VINEYARDS INC     
33_HORNSEY_13663,33,13663,Duckhorn Decoy Znfdl Napa Vl,750mL,1,20,20,5/13/2024,750,2,0,4425,MARTIGNETTI COMPANIES
15_WANBORNE_8023,15,8023,DeKuyper Triple Sec,750mL,1,5,5,7/26/2024,750,1,1,12546,JIM BEAM BRANDS COMPANY    
33_HORNSEY_24788,33,24788,Gentleman's Collection Cab S,750mL,6,96,16,9/23/2024,750,2,1,4425,MARTIGNETTI COMPANIES
5_SUTTON_2148,5,2148,Canadian Mist Traveler,750mL,1,8,8,3/28/2024,750,1,1,1128,BROWN-FORMAN CORP          
77_TAMWORTH_7977,77,7977,M & R X Dry Vermouth,1.5L,1,10,10,12/15/2024,1500,1,2,480,BACARDI USA INC            
14_BROMWICH_31487,14,31487,Barefoot Bubbly Brut Cve,750mL,1,7,7,5/6/2024,750,2,0,3252,E & J GALLO WINERY         
42_BLACK HOLLOW_23095,42,23095,Glen Ellen Cab Svgn RSV,1.5L,1,7,7,2/24/2024,1500,2,0,9815,WINE GROUP INC             
79_BALLYMENA_8726,79,8726,Baileys Irish Cream,50mL,6,12,2,1/23/2024,50,1,0,3960,DIAGEO NORTH AMERICA INC   
38_GOULCREST_23778,38,23778,M Chiarlo Barbera D'Asti,750mL,1,10,10,9/3/2024,750,2,0,4692,KOBRAND CORPORATION        
81_PEMBROKE_3310,81,3310,Pinnacle Vodka,375mL,1,6,6,11/9/2024,375,1,0,12546,JIM BEAM BRANDS COMPANY    
